time,rabbit
233.0,11.247567356372674
234.0,11.25320906157026
235.0,11.258853659533806
236.0,11.26450115026331
237.0,11.27015153375877
238.0,11.275804810020189
239.0,11.281460979047566
240.0,11.287120040840898
241.0,11.292781995400189
242.0,11.298446842725436
243.0,11.304114582816643
244.0,11.309785215673806
245.0,11.315458741296926
246.0,11.321135159686005
247.0,11.326814470841041
248.0,11.332496674762034
249.0,11.338181771448983
250.0,11.343869760901892
251.0,11.349560643120759
252.0,11.35525441810558
253.0,11.360951085856364
254.0,11.3666506463731
255.0,11.372353099655795
256.0,11.37805844570445
257.0,11.38376668451906
258.0,11.389477816099628
259.0,11.395191840446156
260.0,11.400908757558637
261.0,11.406628567437078
262.0,11.412351270081476
263.0,11.418076865491832
264.0,11.423805353668145
265.0,11.429536734610416
266.0,11.435271008318646
267.0,11.44100817479283
268.0,11.446748234032972
269.0,11.452491186039072
270.0,11.458237030811132
271.0,11.463985768349147
272.0,11.469737398653121
273.0,11.475491921723052
274.0,11.481249337558939
275.0,11.487009646160784
276.0,11.492772847528588
277.0,11.498538941662348
278.0,11.504307928562067
279.0,11.510079808227744
280.0,11.515854580659376
281.0,11.521632245856965
282.0,11.527412803820514
283.0,11.53319625455002
284.0,11.538982598045482
285.0,11.544771834306903
286.0,11.550563963334282
287.0,11.556358985127616
288.0,11.56215689968691
289.0,11.567957707012159
290.0,11.573761407103369
291.0,11.579567999960535
292.0,11.585377485583656
293.0,11.591189863972739
294.0,11.597005135127777
295.0,11.60282329904877
296.0,11.608644355735725
297.0,11.614468305188636
298.0,11.620295147407504
299.0,11.626124882392329
300.0,11.631957510143112
301.0,11.637793030659852
302.0,11.64363144394255
303.0,11.649472749991206
304.0,11.655316948805819
305.0,11.661164040386389
306.0,11.667014024732918
307.0,11.672866901845403
308.0,11.678722671723845
309.0,11.684581334368245
310.0,11.690442889778605
311.0,11.69630733795492
312.0,11.702174678897192
313.0,11.708044912605423
314.0,11.71391803907961
315.0,11.719794058319756
316.0,11.72567297032586
317.0,11.731554775097921
318.0,11.737439472635938
319.0,11.743327062939914
320.0,11.749217546009847
321.0,11.755110921845736
322.0,11.761007190447584
323.0,11.766906351815392
324.0,11.772808405949153
325.0,11.778713352848873
326.0,11.784621192514551
327.0,11.790531924946187
328.0,11.79644555014378
329.0,11.802362068107332
330.0,11.808281478836838
331.0,11.814203782332303
332.0,11.820128978593726
333.0,11.826057067621107
334.0,11.831988049414445
335.0,11.83792192397374
336.0,11.843858691298994
337.0,11.849798351390204
338.0,11.855740904247371
339.0,11.861686349870498
340.0,11.86763468825958
341.0,11.87358591941462
342.0,11.879540043335616
343.0,11.885497060022574
344.0,11.891456969475486
345.0,11.897419771694356
346.0,11.903385466679184
347.0,11.90935405442997
348.0,11.915325534946712
349.0,11.921299908229413
350.0,11.927277174278071
351.0,11.933257333092685
352.0,11.939240384673258
353.0,11.945226329019789
354.0,11.951215166132277
355.0,11.957206896010721
356.0,11.963201518655126
357.0,11.969199034065486
358.0,11.975199442241802
359.0,11.98120274318408
360.0,11.987208936892312
361.0,11.9932180233665
362.0,11.999230002606648
363.0,12.005244874612755
364.0,12.011262639384817
365.0,12.017283296922837
366.0,12.023306847226817
367.0,12.029333290296751
368.0,12.035362626132644
369.0,12.041394854734495
370.0,12.047429976102302
371.0,12.053467990236067
372.0,12.059508897135789
373.0,12.06555269680147
374.0,12.071599389233107
375.0,12.077648974430701
376.0,12.083701452394255
377.0,12.089756823123766
378.0,12.095815086619233
379.0,12.101876242880659
380.0,12.107940291908042
381.0,12.11400723370138
382.0,12.120077068260677
383.0,12.126149795585935
384.0,12.132225415677146
385.0,12.138303928534317
386.0,12.144385334157445
387.0,12.15046963254653
388.0,12.156556823701573
389.0,12.162646907622573
390.0,12.168739884309531
391.0,12.174835753762446
392.0,12.180934515981317
393.0,12.187036170966149
394.0,12.193140718716936
395.0,12.199248159233681
396.0,12.205358492516384
397.0,12.211471718565043
398.0,12.21758783737966
399.0,12.223706848960237
400.0,12.22982875330677
401.0,12.235953550419259
402.0,12.242081240297706
403.0,12.248211822942112
404.0,12.254345298352474
405.0,12.260481666528793
406.0,12.266620927471074
407.0,12.272763081179308
408.0,12.2789081276535
409.0,12.28505606689365
410.0,12.291206898899759
411.0,12.297360623671823
412.0,12.303517241209844
413.0,12.309676751513827
414.0,12.315839154583763
415.0,12.322004450419657
416.0,12.328172639021512
417.0,12.33434372038932
418.0,12.340517694523088
419.0,12.346694561422815
420.0,12.352874321088496
421.0,12.359056973520136
422.0,12.365242518717732
423.0,12.371430956681289
424.0,12.377622287410802
425.0,12.383816510906271
426.0,12.390013627167699
427.0,12.396213636195084
428.0,12.402416537988426
429.0,12.408622332547727
430.0,12.414831019872985
431.0,12.4210425999642
432.0,12.427257072821373
433.0,12.433474438444502
434.0,12.43969469683359
435.0,12.445917847988634
436.0,12.452143891909637
437.0,12.458372828596596
438.0,12.464604658049513
439.0,12.470839380268389
440.0,12.47707699525322
441.0,12.483317503004011
442.0,12.48956090352076
443.0,12.495807196803463
444.0,12.502056382852127
445.0,12.508308624915664
446.0,12.514564253708322
447.0,12.520823278777645
448.0,12.527085700123635
449.0,12.533351517746292
450.0,12.539620731645616
451.0,12.545893341821605
452.0,12.552169348274262
453.0,12.558448751003585
454.0,12.564731550009574
455.0,12.57101774529223
456.0,12.57730733685155
457.0,12.583600324687538
458.0,12.589896708800193
459.0,12.596196489189513
460.0,12.602499665855502
461.0,12.608806238798156
462.0,12.615116208017477
463.0,12.621429573513463
464.0,12.627746335286117
465.0,12.634066493335437
466.0,12.640390047661423
467.0,12.646716998264077
468.0,12.653047345143396
469.0,12.65938108829938
470.0,12.665718227732032
471.0,12.67205876344135
472.0,12.678402695427335
473.0,12.684750023689986
474.0,12.691100748229305
475.0,12.697454869045288
476.0,12.703812386137939
477.0,12.710173299507257
478.0,12.71653760915324
479.0,12.72290531507589
480.0,12.729276417275205
481.0,12.735650915751188
482.0,12.742028810503838
483.0,12.748410101533153
484.0,12.754794788839137
485.0,12.761182872421784
486.0,12.7675743522811
487.0,12.77396922841708
488.0,12.780367500829728
489.0,12.786769169519042
490.0,12.793174234485022
491.0,12.799582695727668
492.0,12.805994553246983
493.0,12.812409807042963
494.0,12.818828457115611
495.0,12.825250503464924
496.0,12.831675946090902
497.0,12.838104784993547
498.0,12.84453702017286
499.0,12.850972651628837
500.0,12.857411679361482
501.0,12.863854103370794
502.0,12.870299923656773
503.0,12.876749140219417
504.0,12.883201753058728
505.0,12.889657762174705
506.0,12.896117167567349
507.0,12.902579969236658
508.0,12.909046167182634
509.0,12.915515761405276
510.0,12.921988751904586
511.0,12.928465138680563
512.0,12.934944921733205
513.0,12.941428101062513
514.0,12.94791467666849
515.0,12.95440464855113
516.0,12.960898016710438
517.0,12.967394781146412
518.0,12.973894941859054
519.0,12.980398498848361
520.0,12.986905452114334
521.0,12.993415801656974
522.0,12.999929547476281
523.0,13.006446689572254
524.0,13.012967227944893
525.0,13.019491162594198
526.0,13.026018493520171
527.0,13.032549220722808
528.0,13.039083344202114
529.0,13.045620863958087
530.0,13.052161779990724
531.0,13.05870609230003
532.0,13.065253800886
533.0,13.071804905748637
534.0,13.078359406887941
535.0,13.084917304303913
536.0,13.091478597996549
537.0,13.09804328796585
538.0,13.10461137421182
539.0,13.111182856734457
540.0,13.117757735533758
541.0,13.124336010609728
542.0,13.130917681962362
543.0,13.137502749591663
544.0,13.144091213497632
545.0,13.150683073680266
546.0,13.157278330139569
547.0,13.163876982875536
548.0,13.170479031888169
549.0,13.17708447717747
550.0,13.183693318743435
551.0,13.190305556586068
552.0,13.19692119070537
553.0,13.203540221101335
554.0,13.210162647773968
555.0,13.216788470723266
556.0,13.223417689949232
557.0,13.230050305451863
558.0,13.236686317231161
559.0,13.243325725287125
560.0,13.249968529619757
561.0,13.256614730229053
562.0,13.263264327115017
563.0,13.26991732027765
564.0,13.276573709716946
565.0,13.283233495432908
566.0,13.289896677425538
567.0,13.296563255694833
568.0,13.303233230240796
569.0,13.309906601063425
570.0,13.316583368162721
571.0,13.323263531538684
572.0,13.329947091191311
573.0,13.336634047120606
574.0,13.343324399326567
575.0,13.350018147809195
576.0,13.356715292568488
577.0,13.363415833604448
578.0,13.370119770917075
579.0,13.376827104506368
580.0,13.38353783437233
581.0,13.390251960514956
582.0,13.396969482934248
583.0,13.403690401630206
584.0,13.410414716602832
585.0,13.417142427852124
586.0,13.423873535378082
587.0,13.430608039180708
588.0,13.437345939259998
589.0,13.444087235615957
590.0,13.45083192824858
591.0,13.45758001715787
592.0,13.464331502343827
593.0,13.47108638380645
594.0,13.47784466154574
595.0,13.484606335561695
596.0,13.491371405854318
597.0,13.498139872423609
598.0,13.504911735269564
599.0,13.511686994392186
600.0,13.518465649791475
601.0,13.525247701467428
602.0,13.53203314942005
603.0,13.538821993649337
604.0,13.545614234155293
605.0,13.552409870937913
606.0,13.5592089039972
607.0,13.566011333333153
608.0,13.572817158945773
609.0,13.579626380835059
610.0,13.586438999001011
611.0,13.593255013443631
612.0,13.600074424162916
613.0,13.606897231158868
614.0,13.613723434431488
615.0,13.620553033980773
616.0,13.627386029806724
617.0,13.63422242190934
618.0,13.641062210288625
619.0,13.647905394944576
620.0,13.654751975877193
621.0,13.661601953086478
622.0,13.668455326572428
623.0,13.675312096335045
624.0,13.682172262374326
625.0,13.689035824690276
626.0,13.695902783282891
627.0,13.702773138152173
628.0,13.70964688929812
629.0,13.716524036720736
630.0,13.723404580420016
631.0,13.730288520395966
632.0,13.73717585664858
633.0,13.744066589177862
634.0,13.750960717983808
635.0,13.757858243066421
636.0,13.764759164425701
637.0,13.771663482061648
638.0,13.77857119597426
639.0,13.78548230616354
640.0,13.792396812629487
641.0,13.799314715372098
642.0,13.806236014391377
643.0,13.813160709687322
644.0,13.820088801259933
645.0,13.82702028910921
646.0,13.833955173235156
647.0,13.840893453637767
648.0,13.847835130317044
649.0,13.854780203272988
650.0,13.861728672505599
651.0,13.868680538014875
652.0,13.875635799800817
653.0,13.882594457863426
654.0,13.889556512202702
655.0,13.896521962818644
656.0,13.903490809711254
657.0,13.91046305288053
658.0,13.91743869232647
659.0,13.924417728049079
660.0,13.931400160048353
661.0,13.938385988324294
662.0,13.9453752128769
663.0,13.952367833706175
664.0,13.959363850812114
665.0,13.966363264194722
666.0,13.973366073853995
667.0,13.980372279789934
668.0,13.987381882002541
669.0,13.994394880491813
670.0,14.001411275257752
671.0,14.008431066300357
672.0,14.015454253619628
673.0,14.022480837215568
674.0,14.029510817088171
675.0,14.036544193237443
676.0,14.043580965663379
677.0,14.050621134365983
678.0,14.057664699345253
679.0,14.06471166060119
680.0,14.071762018133793
681.0,14.078815771943063
682.0,14.085872922028999
683.0,14.092933468391601
684.0,14.09999741103087
685.0,14.107064749946806
686.0,14.114135485139407
687.0,14.121209616608676
688.0,14.12828714435461
689.0,14.135368068377211
690.0,14.14245238867648
691.0,14.149540105252413
692.0,14.156631218105014
693.0,14.16372572723428
694.0,14.170823632640213
695.0,14.177924934322812
696.0,14.185029632282077
697.0,14.19213772651801
698.0,14.199249217030609
699.0,14.206364103819876
700.0,14.213482386885808
701.0,14.220604066228406
702.0,14.22772914184767
703.0,14.234857613743602
704.0,14.2419894819162
705.0,14.249124746365462
706.0,14.256263407091392
707.0,14.26340546409399
708.0,14.270550917373255
709.0,14.277699766929183
710.0,14.28485201276178
711.0,14.292007654871043
712.0,14.299166693256971
713.0,14.306329127919566
714.0,14.313494958858827
715.0,14.320664186074756
716.0,14.327836809567353
717.0,14.335012829336613
718.0,14.342192245382542
719.0,14.349375057705135
720.0,14.356561266304395
721.0,14.363750871180322
722.0,14.370943872332916
723.0,14.378140269762175
724.0,14.385340063468103
725.0,14.392543253450695
726.0,14.399749839709953
727.0,14.406959822245879
728.0,14.414173201058471
729.0,14.42138997614773
730.0,14.428610147513654
731.0,14.435833715156244
732.0,14.443060679075503
733.0,14.450291039271429
734.0,14.457524795744018
735.0,14.464761948493274
736.0,14.472002497519199
737.0,14.479246442821788
738.0,14.486493784401045
739.0,14.493744522256966
740.0,14.500998656389555
741.0,14.508256186798812
742.0,14.515517113484735
743.0,14.522781436447323
744.0,14.530049155686578
745.0,14.5373202712025
746.0,14.544594782995087
747.0,14.551872691064341
748.0,14.559153995410261
749.0,14.566438696032847
750.0,14.573726792932103
751.0,14.581018286108023
752.0,14.588313175560609
753.0,14.595611461289861
754.0,14.602913143295781
755.0,14.610218221578366
756.0,14.617526696137618
757.0,14.624838566973537
758.0,14.632153834086122
759.0,14.639472497475374
760.0,14.646794557141291
761.0,14.654120013083876
762.0,14.661448865303127
763.0,14.668781113799044
764.0,14.676116758571627
765.0,14.673296013142357
766.0,14.680733579909568
767.0,14.688174544990611
768.0,14.695618910235334
769.0,14.70306667749357
770.0,14.710517848615165
771.0,14.717972425449956
772.0,14.725430409847784
773.0,14.732891803658493
774.0,14.74035660873192
775.0,14.747824826917906
776.0,14.755296460066294
777.0,14.762771510026925
778.0,14.770249978649638
779.0,14.777731867784272
780.0,14.785217179280671
781.0,14.792705914988677
782.0,14.800198076758123
783.0,14.807693666438858
784.0,14.815192685880719
785.0,14.822695136933545
786.0,14.830201021447184
787.0,14.837710341271467
788.0,14.84522309825624
789.0,14.852739294251345
790.0,14.860258931106618
791.0,14.867782010671906
792.0,14.87530853479704
793.0,14.88283850533187
794.0,14.890371924126235
795.0,14.897908793029973
796.0,14.905449113892926
797.0,14.912992888564935
798.0,14.92054011889584
799.0,14.928090806735483
800.0,14.935644953933702
801.0,14.943202562340339
802.0,14.950763633805234
803.0,14.958328170178232
804.0,14.965896173309169
805.0,14.973467645047885
806.0,14.981042587244225
807.0,14.988621001748028
808.0,14.996202890409133
809.0,15.003788255077382
810.0,15.011377097602619
811.0,15.018969419834677
812.0,15.0265652236234
813.0,15.034164510818634
814.0,15.041767283270213
815.0,15.049373542827981
816.0,15.056983291341776
817.0,15.06459653066144
818.0,15.072213262636817
819.0,15.079833489117746
820.0,15.087457211954062
821.0,15.095084432995616
822.0,15.102715154092238
823.0,15.110349377093776
824.0,15.11798710385007
825.0,15.125628336210955
826.0,15.13327307602628
827.0,15.140921325145877
828.0,15.148573085419594
829.0,15.15622835869727
830.0,15.16388714682874
831.0,15.171549451663855
832.0,15.179215275052444
833.0,15.186884618844358
834.0,15.194557484889431
835.0,15.202233875037507
836.0,15.209913791138428
837.0,15.217597235042032
838.0,15.225284208598158
839.0,15.232974713656649
840.0,15.240668752067345
841.0,15.24836632568009
842.0,15.256067436344718
843.0,15.263772085911077
844.0,15.271480276229005
845.0,15.279192009148339
846.0,15.286907286518925
847.0,15.294626110190599
848.0,15.302348482013205
849.0,15.310074403836584
850.0,15.317803877510574
851.0,15.325536904885016
852.0,15.333273487809759
853.0,15.341013628134629
854.0,15.348757327709478
855.0,15.356504588384142
856.0,15.364255412008463
857.0,15.372009800432282
858.0,15.379767755505437
859.0,15.387529279077771
860.0,15.395294372999128
861.0,15.40306303911934
862.0,15.410835279288259
863.0,15.418611095355713
864.0,15.426390489171554
865.0,15.434173462585616
866.0,15.441960017447743
867.0,15.449750155607774
868.0,15.457543878915551
869.0,15.465341189220913
870.0,15.4731420883737
871.0,15.480946578223755
872.0,15.48875466062092
873.0,15.496566337415032
874.0,15.50438161045593
875.0,15.512200481593464
876.0,15.520022952677465
877.0,15.527849025557778
878.0,15.535678702084242
879.0,15.543511984106702
880.0,15.55134887347499
881.0,15.559189372038956
882.0,15.567033481648439
883.0,15.574881204153275
884.0,15.582732541403304
885.0,15.590587495248375
886.0,15.59844606753832
887.0,15.606308260122987
888.0,15.614174074852212
889.0,15.622043513575834
890.0,15.629916578143698
891.0,15.637793270405645
892.0,15.645673592211514
893.0,15.653557545411143
894.0,15.661445131854377
895.0,15.669336353391051
896.0,15.677231211871016
897.0,15.685129709144102
898.0,15.693031847060153
899.0,15.700937627469013
900.0,15.70884705222052
901.0,15.716760123164518
902.0,15.724676842150842
903.0,15.732597211029335
904.0,15.740521231649838
905.0,15.748448905862194
906.0,15.75638023551624
907.0,15.764315222461818
908.0,15.77225386854877
909.0,15.780196175626937
910.0,15.788142145546155
911.0,15.79609178015627
912.0,15.80404508130712
913.0,15.812002050848548
914.0,15.819962690630392
915.0,15.827927002502495
916.0,15.835894988314694
917.0,15.843866649916837
918.0,15.851841989158757
919.0,15.859821007890295
920.0,15.8678037079613
921.0,15.875790091221605
922.0,15.883780159521049
923.0,15.89177391470948
924.0,15.899771358636734
925.0,15.907772493152654
926.0,15.91577732010708
927.0,15.92378584134985
928.0,15.93179805873081
929.0,15.939813974099796
930.0,15.947833589306649
931.0,15.95585690620121
932.0,15.963883926633326
933.0,15.97191465245283
934.0,15.979949085509563
935.0,15.98798722765337
936.0,15.99602908073409
937.0,16.004074646601563
938.0,16.01212392710563
939.0,16.020176924096127
940.0,16.028233639422908
941.0,16.036294074935796
942.0,16.044358232484647
943.0,16.052426113919296
944.0,16.06049772108958
945.0,16.06857305584534
946.0,16.076652120036425
947.0,16.08473491551267
948.0,16.092821444123913
949.0,16.100911707719998
950.0,16.109005708150768
951.0,16.117103447266057
952.0,16.12520492691571
953.0,16.133310148949572
954.0,16.141419115217474
955.0,16.149531827569266
956.0,16.157648287854784
957.0,16.165768497923864
958.0,16.17389245962636
959.0,16.1820201748121
960.0,16.190151645330925
961.0,16.198286873032686
962.0,16.206425859767215
963.0,16.214568607384358
964.0,16.222715117733955
965.0,16.23086539266584
966.0,16.23901943402986
967.0,16.247177243675853
968.0,16.255338823453663
969.0,16.263504175213125
970.0,16.271673300804085
971.0,16.279846202076385
972.0,16.28802288087986
973.0,16.296203339064355
974.0,16.30438757847971
975.0,16.31257560097576
976.0,16.320767408402354
977.0,16.328963002609328
978.0,16.337162385446526
979.0,16.34536555876378
980.0,16.353572524410943
981.0,16.36178328423785
982.0,16.36999784009434
983.0,16.378216193830255
984.0,16.38643834729544
985.0,16.394664302339724
986.0,16.40289406081296
987.0,16.411127624564983
988.0,16.41936499544564
989.0,16.42760617530476
990.0,16.435851165992194
991.0,16.444099969357776
992.0,16.452352587251355
993.0,16.46060902152276
994.0,16.46886927402184
995.0,16.477133346598436
996.0,16.485401241102387
997.0,16.49367295938353
998.0,16.501948503291707
999.0,16.510227874676765
1000.0,16.51851107538854
1001.0,16.526798107276868
1002.0,16.5350889721916
1003.0,16.543383671982568
1004.0,16.551682208499617
1005.0,16.559984583592584
1006.0,16.568290799111317
1007.0,16.576600856905653
1008.0,16.584914758825427
1009.0,16.593232506720486
1010.0,16.601554102440673
1011.0,16.60987954783582
1012.0,16.618208844755774
1013.0,16.626541995050374
1014.0,16.634879000569462
1015.0,16.64321986316288
1016.0,16.65156458468046
1017.0,16.659913166972053
1018.0,16.668265611887495
1019.0,16.676621921276627
1020.0,16.68498209698929
1021.0,16.693346140875327
1022.0,16.701714054784578
1023.0,16.71008584056688
1024.0,16.718461500072074
1025.0,16.726841035150006
1026.0,16.73522444765051
1027.0,16.743611739423432
1028.0,16.75200291231861
1029.0,16.760397968185885
1030.0,16.7687969088751
1031.0,16.777199736236092
1032.0,16.785606452118706
1033.0,16.794017058372777
1034.0,16.802431556848152
1035.0,16.810849949394665
1036.0,16.81927223786216
1037.0,16.827698424100483
1038.0,16.83612850995947
1039.0,16.84456249728896
1040.0,16.85300038793879
1041.0,16.86144218375881
1042.0,16.869887886598857
1043.0,16.878337498308767
1044.0,16.88679102073839
1045.0,16.895248455737562
1046.0,16.90370980515612
1047.0,16.912175070843908
1048.0,16.920644254650767
1049.0,16.929117358426538
1050.0,16.93759438402106
1051.0,16.946075333284178
1052.0,16.954560208065725
1053.0,16.96304901021555
1054.0,16.97154174158349
1055.0,16.980038404019385
1056.0,16.988538999373077
1057.0,16.997043529494402
1058.0,17.00555199623321
1059.0,17.01406440143933
1060.0,17.022580746962614
1061.0,17.031101034652895
1062.0,17.03962526636002
1063.0,17.048153443933824
1064.0,17.05668556922415
1065.0,17.065221644080836
1066.0,17.07376167035373
1067.0,17.082305649892664
1068.0,17.090853584547485
1069.0,17.09940547616803
1070.0,17.10796132660414
1071.0,17.11652113770566
1072.0,17.125084911322425
1073.0,17.13365264930428
1074.0,17.142224353501064
1075.0,17.150800025762617
1076.0,17.15937966793878
1077.0,17.16796328187939
1078.0,17.176550869434294
1079.0,17.185142432453336
1080.0,17.193737972786348
1081.0,17.202337492283167
1082.0,17.21094099279365
1083.0,17.219548476167624
1084.0,17.22815994425493
1085.0,17.23677539890542
1086.0,17.24539486023409
1087.0,17.254018501506465
1088.0,17.262646367377663
1089.0,17.271278460510096
1090.0,17.279914783566184
1091.0,17.28855533920834
1092.0,17.29720013009898
1093.0,17.30584915890051
1094.0,17.31450242827536
1095.0,17.32315994088594
1096.0,17.331821699394666
1097.0,17.34048770646395
1098.0,17.34915796475621
1099.0,17.357832476933854
1100.0,17.36651124565931
1101.0,17.375194273594985
1102.0,17.3838815634033
1103.0,17.39257311774666
1104.0,17.401268939287494
1105.0,17.409969030688202
1106.0,17.418673394611215
1107.0,17.42738203371894
1108.0,17.43609495067379
1109.0,17.444812148138183
1110.0,17.45353362877454
1111.0,17.46225939524527
1112.0,17.470989450212787
1113.0,17.47972379633951
1114.0,17.48846243628785
1115.0,17.49720537272023
1116.0,17.50595260829906
1117.0,17.51470414568676
1118.0,17.523459987545735
1119.0,17.532220136538413
1120.0,17.540984595327195
1121.0,17.549753366574514
1122.0,17.55852645294277
1123.0,17.567303857094384
1124.0,17.57608558169177
1125.0,17.58487162939735
1126.0,17.593662002873536
1127.0,17.602456704782732
1128.0,17.61125573778737
1129.0,17.62005910454986
1130.0,17.628866807732614
1131.0,17.637678849998046
1132.0,17.646495234008576
1133.0,17.655315962426616
1134.0,17.664141037914582
1135.0,17.67297046313489
1136.0,17.68180424074996
1137.0,17.6906423734222
1138.0,17.699484863814025
1139.0,17.708331714587857
1140.0,17.71718292840611
1141.0,17.726038507931193
1142.0,17.734898455825526
1143.0,17.743762774751527
1144.0,17.752631467371607
1145.0,17.76150453634818
1146.0,17.770381984343665
1147.0,17.779263814020478
1148.0,17.788150028041027
1149.0,17.797040629067737
1150.0,17.80593561976302
1151.0,17.814835002789287
1152.0,17.82373878080896
